Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,
09-Sep-21,531449,972.75,987.75,-0.0153,0.0764,0.0762,1.4558,7.62,145.58
09-Sep-21,531454,19.25,19.45,-0.0103,0.0471,0.047,0.8979,4.7,89.79
09-Sep-21,531456,1.03,0.99,0.0396,0.0362,0.0363,0.6935,3.63,69.35
09-Sep-21,531460,3.96,3.78,0.0465,0.0346,0.0347,0.6629,3.47,66.29
09-Sep-21,531465,11.2,11.2,0,0.0063,0.0063,0.1204,0.63,12.04
09-Sep-21,531471,11.3,11.55,-0.0219,0.0355,0.0355,0.6782,3.55,67.82
09-Sep-21,531472,7.75,8.15,-0.0503,0.0329,0.033,0.6305,3.3,63.05
09-Sep-21,531489,149.9,146.25,0.0247,0.0391,0.0391,0.747,3.91,74.7
09-Sep-21,531494,47.35,45.15,0.0476,0.0349,0.0349,0.6668,3.49,66.68
09-Sep-21,531496,1.9,1.99,-0.0463,0.0239,0.0241,0.4604,2.41,46.04
09-Sep-21,531499,5.89,6.12,-0.0383,0.0379,0.0379,0.7241,3.79,72.41
09-Sep-21,531502,2.9,2.95,-0.0171,0.0159,0.0159,0.3038,1.59,30.38
09-Sep-21,531503,61.1,60.5,0.0099,0.0327,0.0326,0.6228,3.26,62.28
09-Sep-21,531505,2.94,2.8,0.0488,0.0107,0.0112,0.214,1.12,21.4
09-Sep-21,531506,8.71,8.71,0,0.0177,0.0176,0.3362,1.76,33.62
09-Sep-21,531509,5.8,5.8,0,0.0239,0.0239,0.4566,2.39,45.66
09-Sep-21,531512,7.14,6.97,0.0241,0.0921,0.0919,1.7557,9.19,175.57
09-Sep-21,531521,4.09,4.09,0,0.0053,0.0053,0.1013,0.53,10.13
09-Sep-21,531525,15.5,16.2,-0.0442,0.0336,0.0337,0.6438,3.37,64.38
09-Sep-21,531533,12.7,13.36,-0.0507,0.028,0.0282,0.5388,2.82,53.88
09-Sep-21,531539,22.3,23.4,-0.0481,0.0398,0.0399,0.7623,3.99,76.23
09-Sep-21,531540,44.95,44.05,0.0202,0.0369,0.0368,0.7031,3.68,70.31
09-Sep-21,531541,4.35,4.54,-0.0428,0.0322,0.0322,0.6152,3.22,61.52
09-Sep-21,531550,4.88,5.13,-0.05,0.0161,0.0165,0.3152,1.65,31.52
09-Sep-21,531552,7.46,8.27,-0.1031,0.0362,0.0368,0.7031,3.68,70.31
09-Sep-21,531553,8.76,9.22,-0.0512,0.0093,0.01,0.191,1,19.1
09-Sep-21,531560,19.3,19.3,0,0.0113,0.0113,0.2159,1.13,21.59
09-Sep-21,531569,31.25,30.85,0.0129,0.0267,0.0266,0.5082,2.66,50.82
09-Sep-21,531574,3.36,3.2,0.0488,0.0358,0.0359,0.6859,3.59,68.59
09-Sep-21,531578,2.89,3.04,-0.0506,0.0298,0.0299,0.5712,2.99,57.12
09-Sep-21,531582,7.1,7.45,-0.0481,0.03,0.0301,0.5751,3.01,57.51
09-Sep-21,531583,14.75,14.75,0,0.0346,0.0345,0.6591,3.45,65.91
09-Sep-21,531585,4.41,4.5,-0.0202,0.0286,0.0285,0.5445,2.85,54.45
09-Sep-21,531591,3.35,3.33,0.006,0.0393,0.0392,0.7489,3.92,74.89
09-Sep-21,531592,8.08,8.07,0.0012,0.0328,0.0327,0.6247,3.27,62.47
09-Sep-21,531594,11.22,11.8,-0.0504,0.0271,0.0272,0.5197,2.72,51.97
09-Sep-21,531600,92,92,0,0.023,0.023,0.4394,2.3,43.94
09-Sep-21,531608,17.05,17.25,-0.0117,0.0316,0.0315,0.6018,3.15,60.18
09-Sep-21,531609,387.2,390.4,-0.0082,0.0314,0.0313,0.598,3.13,59.8
09-Sep-21,531616,119.75,119.75,0,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,531626,3.2,3.07,0.0415,0.0262,0.0263,0.5025,2.63,50.25
09-Sep-21,531635,46.9,45.5,0.0303,0.0303,0.0303,0.5789,3.03,57.89
09-Sep-21,531637,116.85,115.65,0.0103,0.0312,0.0312,0.5961,3.12,59.61
09-Sep-21,531638,59,56.25,0.0477,0.0317,0.0318,0.6075,3.18,60.75
09-Sep-21,531640,17.95,17.95,0,0.0053,0.0053,0.1013,0.53,10.13
09-Sep-21,531644,10.07,10.07,0,0.0198,0.0197,0.3764,1.97,37.64
09-Sep-21,531648,1.15,1.1,0.0445,0.033,0.0331,0.6324,3.31,63.24
09-Sep-21,531651,35.05,35.05,0,0.0088,0.0087,0.1662,0.87,16.62
09-Sep-21,531652,33,33,0,0.0277,0.0276,0.5273,2.76,52.73
09-Sep-21,531661,3.76,3.95,-0.0493,0.0276,0.0278,0.5311,2.78,53.11
09-Sep-21,531667,47,44.95,0.0446,0.0291,0.0292,0.5579,2.92,55.79
09-Sep-21,531668,1.84,1.93,-0.0478,0.0373,0.0374,0.7145,3.74,71.45
09-Sep-21,531672,16.2,15.5,0.0442,0.0249,0.025,0.4776,2.5,47.76
09-Sep-21,531673,11.1,11.1,0,0.0221,0.0221,0.4222,2.21,42.22
09-Sep-21,531676,10.4,10.4,0,0.0112,0.0112,0.214,1.12,21.4
09-Sep-21,531688,23.15,23.9,-0.0319,0.0435,0.0434,0.8292,4.34,82.92
09-Sep-21,531692,0.88,0.88,0,0.0193,0.0192,0.3668,1.92,36.68
09-Sep-21,531694,15.35,14.96,0.0257,0.0292,0.0291,0.556,2.91,55.6
09-Sep-21,531716,1.8,1.8,0,0.0189,0.0189,0.3611,1.89,36.11
09-Sep-21,531719,659.9,661.5,-0.0024,0.0309,0.0308,0.5884,3.08,58.84
09-Sep-21,531726,110.4,110,0.0036,0.0344,0.0343,0.6553,3.43,65.53
09-Sep-21,531727,37.05,37.55,-0.0134,0.042,0.0419,0.8005,4.19,80.05
09-Sep-21,531735,20.65,20.65,0,0.0094,0.0093,0.1777,0.93,17.77
09-Sep-21,531737,5.06,5.13,-0.0137,0.0142,0.0142,0.2713,1.42,27.13
09-Sep-21,531739,7.51,7.55,-0.0053,0.0481,0.0479,0.9151,4.79,91.51
09-Sep-21,531744,55.6,58,-0.0423,0.0297,0.0297,0.5674,2.97,56.74
09-Sep-21,531752,0.75,0.72,0.0408,0.0359,0.036,0.6878,3.6,68.78
09-Sep-21,531758,3.04,3.04,0,0.0237,0.0237,0.4528,2.37,45.28
09-Sep-21,531762,9.61,9.49,0.0126,0.0358,0.0357,0.682,3.57,68.2
09-Sep-21,531778,9.49,9.49,0,0.0309,0.0308,0.5884,3.08,58.84
09-Sep-21,531780,0.38,0.38,0,0.0145,0.0145,0.277,1.45,27.7
09-Sep-21,531784,2.62,2.75,-0.0484,0.0332,0.0333,0.6362,3.33,63.62
09-Sep-21,531797,3.17,3.17,0,0.0031,0.0031,0.0592,0.31,5.92
09-Sep-21,531802,19.75,20.05,-0.0151,0.0368,0.0367,0.7012,3.67,70.12
09-Sep-21,531810,36.5,37,-0.0136,0.0307,0.0307,0.5865,3.07,58.65
09-Sep-21,531812,0.38,0.37,0.0267,0.0251,0.0251,0.4795,2.51,47.95
09-Sep-21,531813,79.4,78.3,0.014,0.0319,0.0318,0.6075,3.18,60.75
09-Sep-21,531814,7.3,7.12,0.025,0.0462,0.0461,0.8807,4.61,88.07
09-Sep-21,531821,6.53,6.87,-0.0508,0.0179,0.0182,0.3477,1.82,34.77
09-Sep-21,531822,62,62,0,0.0399,0.0398,0.7604,3.98,76.04
09-Sep-21,531834,1.22,1.17,0.0418,0.0176,0.0178,0.3401,1.78,34.01
09-Sep-21,531841,7.15,7.15,0,0.0225,0.0225,0.4299,2.25,42.99
09-Sep-21,531842,23.25,23.85,-0.0255,0.0422,0.0421,0.8043,4.21,80.43
09-Sep-21,531846,10.26,9.78,0.0479,0.0236,0.0238,0.4547,2.38,45.47
09-Sep-21,531847,905,875.05,0.0337,0.0224,0.0225,0.4299,2.25,42.99
09-Sep-21,531859,85.15,77.4,0.0954,0.0345,0.0351,0.6706,3.51,67.06
09-Sep-21,531861,26,25.25,0.0293,0.0358,0.0357,0.682,3.57,68.2
09-Sep-21,531862,181.85,181.95,-0.0005,0.0195,0.0195,0.3725,1.95,37.25
09-Sep-21,531867,8.77,8.4,0.0431,0.0354,0.0354,0.6763,3.54,67.63
09-Sep-21,531869,16.4,16.4,0,0.0284,0.0283,0.5407,2.83,54.07
09-Sep-21,531878,5.69,5.4,0.0523,0.0305,0.0306,0.5846,3.06,58.46
09-Sep-21,531881,15.8,15.05,0.0486,0.034,0.0341,0.6515,3.41,65.15
09-Sep-21,531885,7.75,7.75,0,0,0,0,0,0
09-Sep-21,531887,6.84,6.84,0,0.0085,0.0085,0.1624,0.85,16.24
09-Sep-21,531888,52.75,53.75,-0.0188,0.047,0.0469,0.896,4.69,89.6
09-Sep-21,531893,2.98,2.84,0.0481,0.0323,0.0324,0.619,3.24,61.9
09-Sep-21,531900,12.85,13.05,-0.0154,0.0299,0.0299,0.5712,2.99,57.12
09-Sep-21,531902,4.35,4.35,0,0.0184,0.0184,0.3515,1.84,35.15
09-Sep-21,531909,6.62,6.96,-0.0501,0.0303,0.0304,0.5808,3.04,58.08
09-Sep-21,531910,2.14,2.14,0,0.0128,0.0127,0.2426,1.27,24.26
09-Sep-21,531911,11.51,11.51,0,0.012,0.012,0.2293,1.2,22.93
09-Sep-21,531913,4.6,4.7,-0.0215,0.0195,0.0195,0.3725,1.95,37.25
09-Sep-21,531917,2.13,2.2,-0.0323,0.0374,0.0374,0.7145,3.74,71.45
09-Sep-21,531918,2.1,2.1,0,0,0,0,0,0
09-Sep-21,531923,34.15,34,0.0044,0.0392,0.0391,0.747,3.91,74.7
09-Sep-21,531925,2.36,2.48,-0.0496,0.035,0.0351,0.6706,3.51,67.06
09-Sep-21,531928,6.85,7.03,-0.0259,0.0141,0.0142,0.2713,1.42,27.13
09-Sep-21,531929,2.8,2.94,-0.0488,0.0216,0.0218,0.4165,2.18,41.65
09-Sep-21,531930,75.95,72.35,0.0486,0.0263,0.0265,0.5063,2.65,50.63
09-Sep-21,531931,16.1,16.1,0,0.0054,0.0054,0.1032,0.54,10.32
09-Sep-21,531944,3,3,0,0.0109,0.0109,0.2082,1.09,20.82
09-Sep-21,531946,8.75,8.75,0,0.0364,0.0363,0.6935,3.63,69.35
09-Sep-21,531950,2.4,2.33,0.0296,0.0389,0.0388,0.7413,3.88,74.13
09-Sep-21,531952,42.35,42.55,-0.0047,0.043,0.0429,0.8196,4.29,81.96
09-Sep-21,531962,25.75,25.5,0.0098,0.0345,0.0344,0.6572,3.44,65.72
09-Sep-21,531968,21.65,21.65,0,0.0167,0.0167,0.3191,1.67,31.91
09-Sep-21,531972,8.94,9.39,-0.0491,0.0256,0.0257,0.491,2.57,49.1
09-Sep-21,531977,5.04,5.07,-0.0059,0.0394,0.0393,0.7508,3.93,75.08
09-Sep-21,531979,36.1,35.75,0.0097,0.0306,0.0306,0.5846,3.06,58.46
09-Sep-21,531980,4.28,4.28,0,0.018,0.0179,0.342,1.79,34.2
09-Sep-21,531982,15.1,14.5,0.0405,0.0316,0.0316,0.6037,3.16,60.37
09-Sep-21,531991,0.48,0.46,0.0426,0.0255,0.0256,0.4891,2.56,48.91
09-Sep-21,531994,76.05,80.05,-0.0513,0.0195,0.0198,0.3783,1.98,37.83
09-Sep-21,531996,3.87,3.79,0.0209,0.0331,0.0331,0.6324,3.31,63.24
09-Sep-21,532001,21.9,20.9,0.0467,0.0298,0.0299,0.5712,2.99,57.12
09-Sep-21,532005,22.2,22.2,0,0.0379,0.0378,0.7222,3.78,72.22
09-Sep-21,532007,6.51,6.85,-0.0509,0.0304,0.0305,0.5827,3.05,58.27
09-Sep-21,532011,224.35,217.45,0.0312,0.0307,0.0307,0.5865,3.07,58.65
09-Sep-21,532015,4.29,4.35,-0.0139,0.0359,0.0358,0.684,3.58,68.4
09-Sep-21,532016,7.05,7.05,0,0.0056,0.0056,0.107,0.56,10.7
09-Sep-21,532022,2.91,2.81,0.035,0.0411,0.041,0.7833,4.1,78.33
09-Sep-21,532024,7.29,7.29,0,0.0077,0.0077,0.1471,0.77,14.71
09-Sep-21,532029,172,163.85,0.0485,0.029,0.0291,0.556,2.91,55.6
09-Sep-21,532035,10.8,10.33,0.0445,0.0367,0.0367,0.7012,3.67,70.12
09-Sep-21,532039,51.35,52.85,-0.0288,0.0342,0.0342,0.6534,3.42,65.34
09-Sep-21,532041,3.62,3.68,-0.0164,0.0346,0.0346,0.661,3.46,66.1
09-Sep-21,532042,17.4,16.65,0.0441,0.0227,0.0228,0.4356,2.28,43.56
09-Sep-21,532053,60.5,61.7,-0.0196,0.0407,0.0406,0.7757,4.06,77.57
09-Sep-21,532056,14.39,13.71,0.0484,0.0322,0.0323,0.6171,3.23,61.71
09-Sep-21,532057,33,32.6,0.0122,0.0202,0.0202,0.3859,2.02,38.59
09-Sep-21,532067,514.7,515.45,-0.0015,0.041,0.0409,0.7814,4.09,78.14
09-Sep-21,532070,20.9,21.85,-0.0445,0.0379,0.038,0.726,3.8,72.6
09-Sep-21,532078,10.05,10.05,0,0.0151,0.0151,0.2885,1.51,28.85
09-Sep-21,532083,3.13,3.13,0,0.0014,0.0014,0.0267,0.14,2.67
09-Sep-21,532090,1.86,1.78,0.044,0.0343,0.0343,0.6553,3.43,65.53
09-Sep-21,532092,2.39,2.48,-0.037,0.0402,0.0401,0.7661,4.01,76.61
09-Sep-21,532100,3.85,3.67,0.0479,0.0249,0.0251,0.4795,2.51,47.95
09-Sep-21,532102,24.2,23.4,0.0336,0.0343,0.0343,0.6553,3.43,65.53
09-Sep-21,532113,2.72,2.73,-0.0037,0.0318,0.0317,0.6056,3.17,60.56
09-Sep-21,532123,1.82,1.83,-0.0055,0.0162,0.0162,0.3095,1.62,30.95
09-Sep-21,532124,13.38,12.78,0.0459,0.038,0.038,0.726,3.8,72.6
09-Sep-21,532140,17,16.3,0.042,0.0306,0.0307,0.5865,3.07,58.65
09-Sep-21,532145,6.2,6.06,0.0228,0.0366,0.0366,0.6992,3.66,69.92
09-Sep-21,532154,4.43,4.22,0.0486,0.0283,0.0284,0.5426,2.84,54.26
09-Sep-21,532159,46.1,46.1,0,0.037,0.0369,0.705,3.69,70.5
09-Sep-21,532160,6.94,6.75,0.0278,0.0339,0.0338,0.6457,3.38,64.57
09-Sep-21,532164,1.87,1.96,-0.047,0.0292,0.0294,0.5617,2.94,56.17
09-Sep-21,532183,2.05,2.11,-0.0288,0.0377,0.0377,0.7203,3.77,72.03
09-Sep-21,532217,12.35,13,-0.0513,0.0281,0.0283,0.5407,2.83,54.07
09-Sep-21,532230,63.8,65.7,-0.0293,0.0397,0.0396,0.7566,3.96,75.66
09-Sep-21,532262,1020,1035.5,-0.0151,0.0296,0.0296,0.5655,2.96,56.55
09-Sep-21,532271,3.05,3.1,-0.0163,0.0408,0.0407,0.7776,4.07,77.76
09-Sep-21,532284,41.15,41.1,0.0012,0.0418,0.0417,0.7967,4.17,79.67
09-Sep-21,532304,19.5,18.6,0.0473,0.0278,0.028,0.5349,2.8,53.49
09-Sep-21,532320,12.61,12.01,0.0488,0.0338,0.0339,0.6477,3.39,64.77
09-Sep-21,532323,36.25,36.05,0.0055,0.033,0.0329,0.6286,3.29,62.86
09-Sep-21,532329,229.65,223,0.0294,0.04,0.0399,0.7623,3.99,76.23
09-Sep-21,532333,29.15,29.65,-0.017,0.0443,0.0442,0.8444,4.42,84.44
09-Sep-21,532334,12.53,12.41,0.0096,0.039,0.0389,0.7432,3.89,74.32
09-Sep-21,532340,2.15,2.05,0.0476,0.0277,0.0278,0.5311,2.78,53.11
09-Sep-21,532344,157.65,150.15,0.0487,0.0354,0.0355,0.6782,3.55,67.82
09-Sep-21,532350,2.55,2.55,0,0.0347,0.0347,0.6629,3.47,66.29
09-Sep-21,532355,3.12,2.98,0.0459,0.0269,0.027,0.5158,2.7,51.58
09-Sep-21,532359,0.56,0.56,0,0.0228,0.0228,0.4356,2.28,43.56
09-Sep-21,532362,57.6,58,-0.0069,0.0314,0.0313,0.598,3.13,59.8
09-Sep-21,532372,61.95,62.55,-0.0096,0.0423,0.0422,0.8062,4.22,80.62
09-Sep-21,532373,20.35,20.75,-0.0195,0.0416,0.0415,0.7929,4.15,79.29
09-Sep-21,532378,1.4,1.35,0.0364,0.025,0.0251,0.4795,2.51,47.95
09-Sep-21,532379,4,4.2,-0.0488,0.0341,0.0342,0.6534,3.42,65.34
09-Sep-21,532380,17.5,16.7,0.0468,0.0462,0.0462,0.8826,4.62,88.26
09-Sep-21,532384,189.15,188.7,0.0024,0.0372,0.0371,0.7088,3.71,70.88
09-Sep-21,532397,7.44,7.8,-0.0473,0.0268,0.0269,0.5139,2.69,51.39
09-Sep-21,532402,4.06,4.03,0.0074,0.0269,0.0268,0.512,2.68,51.2
09-Sep-21,532403,3.5,3.5,0,0.0169,0.0168,0.321,1.68,32.1
09-Sep-21,532404,27.8,27.85,-0.0018,0.0364,0.0363,0.6935,3.63,69.35
09-Sep-21,532406,741.5,705.45,0.0498,0.0329,0.033,0.6305,3.3,63.05
09-Sep-21,532407,41.45,41.4,0.0012,0.037,0.0369,0.705,3.69,70.5
09-Sep-21,532410,19.5,19.7,-0.0102,0.0413,0.0412,0.7871,4.12,78.71
09-Sep-21,532425,4.8,5.01,-0.0428,0.0286,0.0287,0.5483,2.87,54.83
09-Sep-21,532435,181.9,180,0.0105,0.0294,0.0294,0.5617,2.94,56.17
09-Sep-21,532441,2.51,2.51,0,0.0289,0.0288,0.5502,2.88,55.02
09-Sep-21,532455,6.18,6.2,-0.0032,0.0388,0.0387,0.7394,3.87,73.94
09-Sep-21,532459,136.35,136.2,0.0011,0.0412,0.0411,0.7852,4.11,78.52
09-Sep-21,532467,17.95,17.65,0.0169,0.0631,0.063,1.2036,6.3,120.36
09-Sep-21,532468,10477.55,10380.8,0.0093,0.027,0.027,0.5158,2.7,51.58
09-Sep-21,532485,479.9,479.05,0.0018,0.0171,0.0171,0.3267,1.71,32.67
09-Sep-21,532503,1063.25,1045.65,0.0167,0.0203,0.0203,0.3878,2.03,38.78
09-Sep-21,532626,419.5,418.95,0.0013,0.0402,0.0401,0.7661,4.01,76.61
09-Sep-21,532656,4.15,4.18,-0.0072,0.0398,0.0397,0.7585,3.97,75.85
09-Sep-21,532701,5.51,5.65,-0.0251,0.0356,0.0355,0.6782,3.55,67.82
09-Sep-21,532723,12.07,11.5,0.0484,0.0294,0.0295,0.5636,2.95,56.36
09-Sep-21,532742,8577.55,8711.85,-0.0155,0.0312,0.0311,0.5942,3.11,59.42
09-Sep-21,532745,35,34.7,0.0086,0.0405,0.0404,0.7718,4.04,77.18
09-Sep-21,532766,1.74,1.66,0.0471,0.0304,0.0305,0.5827,3.05,58.27
09-Sep-21,532806,13.32,14.02,-0.0512,0.0371,0.0372,0.7107,3.72,71.07
09-Sep-21,532820,4.07,3.88,0.0478,0.0396,0.0397,0.7585,3.97,75.85
09-Sep-21,532829,44.5,42.4,0.0483,0.0358,0.0358,0.684,3.58,68.4
09-Sep-21,532841,718.9,697.2,0.0306,0.0356,0.0356,0.6801,3.56,68.01
09-Sep-21,532855,40,40.25,-0.0062,0.0331,0.0331,0.6324,3.31,63.24
09-Sep-21,532874,1.02,0.98,0.04,0.0348,0.0348,0.6649,3.48,66.49
09-Sep-21,532879,144.9,140.2,0.033,0.0456,0.0455,0.8693,4.55,86.93
09-Sep-21,532893,42.35,41.85,0.0119,0.029,0.0289,0.5521,2.89,55.21
09-Sep-21,532911,8.74,8.8,-0.0068,0.0281,0.028,0.5349,2.8,53.49
09-Sep-21,532918,27.45,27.2,0.0091,0.043,0.0429,0.8196,4.29,81.96
09-Sep-21,532933,25.7,25.05,0.0256,0.036,0.036,0.6878,3.6,68.78
09-Sep-21,532957,26,26.05,-0.0019,0.0263,0.0262,0.5006,2.62,50.06
09-Sep-21,532972,5.18,5.41,-0.0434,0.0383,0.0384,0.7336,3.84,73.36
09-Sep-21,532975,2.27,2.3,-0.0131,0.031,0.0309,0.5903,3.09,59.03
09-Sep-21,532992,8.97,8.55,0.048,0.0256,0.0257,0.491,2.57,49.1
09-Sep-21,533014,27.75,27.7,0.0018,0.0158,0.0157,0.2999,1.57,29.99
09-Sep-21,533018,11.97,11.97,0,0.0237,0.0237,0.4528,2.37,45.28
09-Sep-21,533019,9.19,9.19,0,0.0277,0.0276,0.5273,2.76,52.73
09-Sep-21,533056,56.75,55.25,0.0268,0.0421,0.0421,0.8043,4.21,80.43
09-Sep-21,533078,35,35,0,0.0182,0.0181,0.3458,1.81,34.58
09-Sep-21,533095,2442.3,2416.6,0.0106,0.0291,0.029,0.554,2.9,55.4
09-Sep-21,533101,145.05,139.9,0.0362,0.0383,0.0383,0.7317,3.83,73.17
09-Sep-21,533108,17.13,16.32,0.0484,0.0449,0.0449,0.8578,4.49,85.78
09-Sep-21,533110,33.2,31.65,0.0478,0.0911,0.0909,1.7366,9.09,173.66
09-Sep-21,533149,4.05,3.93,0.0301,0.0319,0.0319,0.6094,3.19,60.94
09-Sep-21,533167,31.05,32.15,-0.0348,0.0352,0.0352,0.6725,3.52,67.25
09-Sep-21,533170,50,49.9,0.002,0.0401,0.04,0.7642,4,76.42
09-Sep-21,533202,2.29,2.39,-0.0427,0.0349,0.0349,0.6668,3.49,66.68
09-Sep-21,533210,42.3,42.4,-0.0024,0.0352,0.0351,0.6706,3.51,67.06
09-Sep-21,533212,92.2,96.1,-0.0414,0.0396,0.0396,0.7566,3.96,75.66
09-Sep-21,533268,6.37,6.37,0,0.0269,0.0269,0.5139,2.69,51.39
09-Sep-21,533285,31,31.5,-0.016,0.0435,0.0434,0.8292,4.34,82.92
09-Sep-21,533289,46.6,47.5,-0.0191,0.0412,0.0411,0.7852,4.11,78.52
09-Sep-21,533315,19.95,20,-0.0025,0.0415,0.0414,0.7909,4.14,79.09
09-Sep-21,533407,24.1,23,0.0467,0.0229,0.0231,0.4413,2.31,44.13
09-Sep-21,533427,13.84,13.19,0.0481,0.045,0.045,0.8597,4.5,85.97
09-Sep-21,533477,365,361.45,0.0098,0.0328,0.0328,0.6266,3.28,62.66
09-Sep-21,533602,9.23,8.88,0.0387,0.0311,0.0311,0.5942,3.11,59.42
09-Sep-21,533608,91.05,87.7,0.0375,0.0415,0.0414,0.7909,4.14,79.09
09-Sep-21,533896,16.4,16.1,0.0185,0.0435,0.0434,0.8292,4.34,82.92
09-Sep-21,534060,1.98,1.89,0.0465,0.0403,0.0404,0.7718,4.04,77.18
09-Sep-21,534063,20.9,20.9,0,0.0221,0.022,0.4203,2.2,42.03
09-Sep-21,534190,1.81,1.73,0.0452,0.0311,0.0312,0.5961,3.12,59.61
09-Sep-21,534338,13.6,13.6,0,0.0257,0.0256,0.4891,2.56,48.91
09-Sep-21,534422,11.99,11.8,0.016,0.0314,0.0313,0.598,3.13,59.8
09-Sep-21,534600,822.55,811.45,0.0136,0.0349,0.0348,0.6649,3.48,66.49
09-Sep-21,534612,13.25,13.3,-0.0038,0.0378,0.0377,0.7203,3.77,72.03
09-Sep-21,534618,185.7,185.35,0.0019,0.0344,0.0343,0.6553,3.43,65.53
09-Sep-21,534623,22.6,22.95,-0.0154,0.0289,0.0288,0.5502,2.88,55.02
09-Sep-21,534639,12.02,12.02,0,0.0151,0.015,0.2866,1.5,28.66
09-Sep-21,534680,164.45,161.95,0.0153,0.0384,0.0384,0.7336,3.84,73.36
09-Sep-21,534691,10.1,9.65,0.0456,0.0352,0.0353,0.6744,3.53,67.44
09-Sep-21,534731,1.11,1.06,0.0461,0.0299,0.03,0.5731,3,57.31
09-Sep-21,534733,4.22,4.44,-0.0508,0.0281,0.0282,0.5388,2.82,53.88
09-Sep-21,534741,0.78,0.82,-0.05,0.0347,0.0348,0.6649,3.48,66.49
09-Sep-21,534755,2.57,2.57,0,0.0388,0.0387,0.7394,3.87,73.94
09-Sep-21,534796,20.8,20.8,0,0.0249,0.0248,0.4738,2.48,47.38
09-Sep-21,535136,56.6,53.95,0.048,0.0308,0.0309,0.5903,3.09,59.03
09-Sep-21,535204,5.17,4.93,0.0475,0.0352,0.0352,0.6725,3.52,67.25
09-Sep-21,535205,2.85,2.97,-0.0412,0.0372,0.0372,0.7107,3.72,71.07
09-Sep-21,535267,44.2,42.95,0.0287,0.0328,0.0327,0.6247,3.27,62.47
09-Sep-21,535387,10.65,10.65,0,0.009,0.009,0.1719,0.9,17.19
09-Sep-21,535566,41.1,39.5,0.0397,0.0306,0.0306,0.5846,3.06,58.46
09-Sep-21,535620,206.45,206.3,0.0007,0.0379,0.0378,0.7222,3.78,72.22
09-Sep-21,535621,68.7,66.15,0.0378,0.0354,0.0354,0.6763,3.54,67.63
09-Sep-21,535657,3.92,3.99,-0.0177,0.0335,0.0334,0.6381,3.34,63.81
09-Sep-21,535667,16.25,16.25,0,0.0282,0.0281,0.5368,2.81,53.68
09-Sep-21,535693,17.8,17.85,-0.0028,0.035,0.0349,0.6668,3.49,66.68
09-Sep-21,535719,2.4,2.4,0,0.0198,0.0198,0.3783,1.98,37.83
09-Sep-21,536170,4.03,4,0.0075,0.0301,0.0301,0.5751,3.01,57.51
09-Sep-21,536264,122.05,116.25,0.0487,0.0407,0.0407,0.7776,4.07,77.76
09-Sep-21,536493,709.1,715.95,-0.0096,0.0322,0.0322,0.6152,3.22,61.52
09-Sep-21,536565,7.9,7.58,0.0413,0.0278,0.0279,0.533,2.79,53.3
09-Sep-21,536659,6.3,6.28,0.0032,0.0335,0.0335,0.64,3.35,64
09-Sep-21,536672,7.17,7.17,0,0.0316,0.0315,0.6018,3.15,60.18
09-Sep-21,536709,11.27,11.13,0.0125,0.0405,0.0404,0.7718,4.04,77.18
09-Sep-21,536751,0.93,0.94,-0.0107,0.0301,0.03,0.5731,3,57.31
09-Sep-21,536846,6.27,6.6,-0.0513,0.0244,0.0246,0.47,2.46,47
09-Sep-21,536868,64.35,61.3,0.0486,0.0276,0.0278,0.5311,2.78,53.11
09-Sep-21,536965,10.56,10.06,0.0485,0.0297,0.0298,0.5693,2.98,56.93
09-Sep-21,536974,28.05,28.05,0,0.0379,0.0378,0.7222,3.78,72.22
09-Sep-21,537069,14.1,14.7,-0.0417,0.0574,0.0573,1.0947,5.73,109.47
09-Sep-21,537253,35.1,36.75,-0.0459,0.0396,0.0396,0.7566,3.96,75.66
09-Sep-21,537254,7.81,7.62,0.0246,0.038,0.0379,0.7241,3.79,72.41
09-Sep-21,537259,401.55,400.5,0.0026,0.0309,0.0308,0.5884,3.08,58.84
09-Sep-21,537326,11.04,10.8,0.022,0.0328,0.0327,0.6247,3.27,62.47
09-Sep-21,537392,22.7,21.65,0.0474,0.026,0.0262,0.5006,2.62,50.06
09-Sep-21,537524,0.78,0.82,-0.05,0.0384,0.0385,0.7355,3.85,73.55
09-Sep-21,537536,69.3,70.15,-0.0122,0.0414,0.0413,0.789,4.13,78.9
09-Sep-21,537707,20.8,20.8,0,0.0231,0.023,0.4394,2.3,43.94
09-Sep-21,537750,129.95,128,0.0151,0.035,0.035,0.6687,3.5,66.87
09-Sep-21,537800,4.43,4.22,0.0486,0.0358,0.0359,0.6859,3.59,68.59
09-Sep-21,537839,15.25,15.95,-0.0449,0.033,0.033,0.6305,3.3,63.05
09-Sep-21,537840,22.7,22.7,0,0.0333,0.0332,0.6343,3.32,63.43
09-Sep-21,537985,11.65,11.1,0.0484,0.0156,0.016,0.3057,1.6,30.57
09-Sep-21,538019,3.58,3.61,-0.0083,0.0358,0.0357,0.682,3.57,68.2
09-Sep-21,538092,115.25,115.45,-0.0017,0.0306,0.0305,0.5827,3.05,58.27
